filter,filter_label,d_p_mm,porosity,thickness_mm,U_mps,Cp_holes,top,Darcy_d_1pm2,Forch_f_1pm,Q_filter_Lpm,Q_top_Lpm,Q_holes_Lpm,V_face_mps,dp_filter_Pa,q_Pa,residence_ms,Re_particle
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,2,0.3,capped,31121399.176954735,5281.207133058984,1.5774768168558453,0.0,1.577476816863918,0.028957697002938435,0.6828811687382575,2.4,559.4367534944554,7.679389260447761
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,2,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,1.4392491604114008,-28.70328485262764,30.142534013039032,0.026420255850096264,0.6153956568671244,2.4,613.1659016443996,7.006476689528291
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,2,0.6,capped,31121399.176954735,5281.207133058984,2.8337597743971292,0.0,2.8337597743971177,0.05201924747754063,1.363567591414061,2.4,311.4231901757973,13.795159552054974
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,4,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-1.4975050878042295,-44.79779036644318,43.300285278638995,-0.027489658250208288,-0.643658280386744,9.6,inf,7.290075116077335
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,4,0.1,capped,31121399.176954735,5281.207133058984,2.022169936528616,0.0,2.0221699365286065,0.037120915936603625,0.9099538403742173,9.6,436.4116453286582,9.844220800867259
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,4,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,1.3055228478131504,-50.02838091780532,51.33390376561731,0.023965445738047413,0.5515057723388206,9.6,675.9732398501133,6.355477322797103
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,4,0.3,capped,31121399.176954735,5281.207133058984,4.866094937370905,0.0,4.866094937370987,0.08932676618650821,2.7216589933656423,9.6,181.35661562152043,23.688866171007703
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,4,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,4.359380294094879,-57.00946663448185,61.36884692857673,0.08002501991033452,2.3533344728254137,9.6,202.436688152675,21.222104727602527
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,4,0.6,capped,31121399.176954735,5281.207133058984,7.993108729189501,0.0,7.993108729189496,0.14672926931043676,5.4314346990411435,9.6,110.40741957029363,38.91162943039207
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,6,0.1,"open, Cp=-0.6",31121399.176954735,5281.207133058984,-2.8896777694660725,-67.35685898513219,64.4671812156661,-0.05304573252056376,-1.39668599604973,21.599999999999998,inf,14.067376580039006
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,6,0.1,capped,31121399.176954735,5281.207133058984,3.909733091273434,0.0,3.9097330912734036,0.0717708590133937,2.043021951413012,21.599999999999998,225.71835174742435,19.033155981452474
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,6,0.3,"open, Cp=-0.6",31121399.176954735,5281.207133058984,2.528829157877267,-74.89311786669045,77.4219470245677,0.046421644834034825,1.1871968868064635,21.599999999999998,348.9751398925591,12.310712442174982
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,6,0.3,capped,31121399.176954735,5281.207133058984,8.66144684681233,0.0,8.661446846812336,0.15899793310240976,6.108103664180705,21.599999999999998,101.88811693272555,42.16519772881584
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,6,0.6,"open, Cp=-0.6",31121399.176954735,5281.207133058984,7.720048505193379,-85.19312109839898,92.91316960359234,0.1417167105548701,5.164852228965672,21.599999999999998,114.31256015307848,37.582332080849525
F1,coarse granules d_p=4 mm,4.0,0.45,36.0,6,0.6,capped,31121399.176954735,5281.207133058984,13.61285001535182,0.0,13.612850015352123,0.24989070005903402,12.190856312440163,21.599999999999998,64.82834293622341,66.26935692173278
F2,medium granules d_p=2 mm,2.0,0.45,9.0,1,0.1,"open, Cp=-0.6",124485596.70781894,10562.414266117969,-0.11667950770073238,-11.13448909664315,11.01780958894282,-0.002141882400011583,-0.0436962651036363,0.6,inf,0.2840065060788839
F2,medium granules d_p=2 mm,2.0,0.45,9.0,1,0.1,capped,124485596.70781894,10562.414266117969,0.15197493560771208,0.0,0.15197493561066963,0.0027897995649411615,0.057017436980656665,0.6,1451.7171953481957,0.3699181743568391
F2,medium granules d_p=2 mm,2.0,0.45,9.0,1,0.3,"open, Cp=-0.6",124485596.70781894,10562.414266117969,0.10147813307345105,-12.565463389454354,12.666941522527807,0.001862831198890067,0.03797372844032013,0.6,2174.110033379898,0.24700524184177683
F2,medium granules d_p=2 mm,2.0,0.45,9.0,1,0.3,capped,124485596.70781894,10562.414266117969,0.44852643809022286,0.0,0.4485264380903317,0.00823358705068742,0.17083312450882782,0.6,491.88767605995815,1.0917463492624204
F2,medium granules d_p=2 mm,2.0,0.45,9.0,1,0.6,"open, Cp=-0.6",124485596.70781894,10562.414266117969,0.4184917477870293,-14.431065955547323,14.84955770333435,0.007682241096132924,0.15915203598811906,0.6,527.1899110324308,1.0186397033546417
F2,medium granules d_p=2 mm,2.0,0.45,9.0,1,0.6,capped,124485596.70781894,10562.414266117969,0.8765247646283335,0.0,0.87652476462865,0.01609034014222138,0.34105807470533434,0.6,251.7038150966565,2.1335257647144372
F2,medium granules d_p=2 mm,2.0,0.45,9.0,2,0.1,"open, Cp=-0.6",124485596.70781894,10562.414266117969,-0.44367214893623175,-22.32226789975105,21.878595750814938,-0.008144477002930204,-0.16894284554564068,2.4,inf,1.079930652322237
F2,medium granules d_p=2 mm,2.0,0.45,9.0,2,0.1,capped,124485596.70781894,10562.414266117969,0.5933337940302812,0.0,0.5933337940362192,0.010891811559790973,0.22763821204510026,2.4,371.8389707504014,1.4442181073755989
F2,medium granules d_p=2 mm,2.0,0.45,9.0,2,0.3,"open, Cp=-0.6",124485596.70781894,10562.414266117969,0.38487201208001903,-25.083899277435517,25.468771289515548,0.0070650845651970785,0.1461177841935609,2.4,573.2415461734853,0.9368067931753034
F2,medium granules d_p=2 mm,2.0,0.45,9.0,2,0.3,capped,124485596.70781894,10562.414266117969,1.6807743557993486,0.0,1.6807743558002242,0.030853926983571204,0.6799748955390164,2.4,131.26368005461683,4.091128439810546
