filter,filter_label,d_p_mm,porosity,thickness_mm,U_mps,Cp_holes,top,Darcy_d_1pm2,Forch_f_1pm,Q_filter_Lpm,Q_top_Lpm,Q_holes_Lpm,V_face_mps,dp_filter_Pa,q_Pa,residence_ms,Re_particle
F3,fine granules d_p=1 mm,1.0,0.45,36.0,2,0.1,"open, Cp=-0.6",497942386.83127576,21124.828532235937,-0.03176445267389616,-22.217541284931304,22.185776832257574,-0.0005830991531325428,-0.18934706215000358,2.4,inf,0.03865850739000284
F3,fine granules d_p=1 mm,1.0,0.45,36.0,2,0.1,capped,497942386.83127576,21124.828532235937,0.04018899777800459,0.0,0.040188997781420016,0.0007377482876907298,0.23961761248626942,2.4,21958.709047917404,0.048911488686678224
F3,fine granules d_p=1 mm,1.0,0.45,36.0,2,0.3,"open, Cp=-0.6",497942386.83127576,21124.828532235937,0.02772464616310215,-25.175989505638928,25.20371415180211,0.0005089405400612982,0.16524866071793604,2.4,31830.83037175389,0.03374191425820762
F3,fine granules d_p=1 mm,1.0,0.45,36.0,2,0.3,capped,497942386.83127576,21124.828532235937,0.12031565527325329,0.0,0.12031565527336652,0.002208631057448526,0.7188366335486859,2.4,7334.8601819964915,0.1464285783943774
F3,fine granules d_p=1 mm,1.0,0.45,36.0,2,0.6,"open, Cp=-0.6",497942386.83127576,21124.828532235937,0.11656670364195759,-29.049017538135924,29.165584241777893,0.002139811659117138,0.6963709925861991,2.4,7570.759758680786,0.14186596635030752
F3,fine granules d_p=1 mm,1.0,0.45,36.0,2,0.6,capped,497942386.83127576,21124.828532235937,0.23988521890403922,0.0,0.23988521890421924,0.0044035661318638075,1.437626026815146,2.4,3678.8365417696946,0.2919491358141751
F3,fine granules d_p=1 mm,1.0,0.45,36.0,4,0.1,"open, Cp=-0.6",497942386.83127576,21124.828532235937,-0.12614502037611303,-44.451104843629636,44.32495982325353,-0.002315640546630478,-0.7537777644281931,9.6,inf,0.15352313016334662
F3,fine granules d_p=1 mm,1.0,0.45,36.0,4,0.1,capped,497942386.83127576,21124.828532235937,0.1602543898257844,0.0,0.16025438916800766,0.0029417852702363465,0.9584383037213712,9.6,5506.860124667927,0.19503548752948152
F3,fine granules d_p=1 mm,1.0,0.45,36.0,4,0.3,"open, Cp=-0.6",497942386.83127576,21124.828532235937,0.11006491629081418,-50.337964580415274,50.44802949670611,0.002020458533872982,0.6574191960461461,9.6,8017.981922621544,0.13395305196947946
F3,fine granules d_p=1 mm,1.0,0.45,36.0,4,0.3,capped,497942386.83127576,21124.828532235937,0.476840487790862,0.0,0.4768404879753921,0.00875334725470199,2.875066485045916,9.6,1850.7205904915893,0.580332414676375
F3,fine granules d_p=1 mm,1.0,0.45,36.0,4,0.6,"open, Cp=-0.6",497942386.83127576,21124.828532235937,0.4593311843401279,-58.03980663831373,58.499137822654546,0.00843192946989457,2.7682590860057408,9.6,1921.2684425125483,0.559022948280303
F3,fine granules d_p=1 mm,1.0,0.45,36.0,4,0.6,capped,497942386.83127576,21124.828532235937,0.9423743566242117,0.0,0.9423743566252835,0.017299139227195833,5.749417228581846,9.6,936.4627792885852,1.1469042581566298
F3,fine granules d_p=1 mm,1.0,0.45,36.0,6,0.1,"open, Cp=-0.6",497942386.83127576,21124.828532235937,-0.2813671389671401,-66.70021207298078,66.41884493401713,-0.0051650485571216355,-1.6880207767218014,21.599999999999998,inf,0.34243415848320236
F3,fine granules d_p=1 mm,1.0,0.45,36.0,6,0.1,capped,497942386.83127576,21124.828532235937,0.35872239932495353,0.0,0.3587223993252499,0.00658505686855261,2.156369038165963,21.599999999999998,2460.1154285188045,0.43657835592613986
F3,fine granules d_p=1 mm,1.0,0.45,36.0,6,0.3,"open, Cp=-0.6",497942386.83127576,21124.828532235937,0.24546664023683926,-75.48630757249784,75.73177421273466,0.004506024124319826,1.4712860052107293,21.599999999999998,3595.187143487686,0.29874193089413215
F3,fine granules d_p=1 mm,1.0,0.45,36.0,6,0.3,capped,497942386.83127576,21124.828532235937,1.0570830976569903,0.0,1.0570830975026275,0.019404844319608157,6.467898864033181,21.599999999999998,834.8430800668813,1.2865090156646293
F3,fine granules d_p=1 mm,1.0,0.45,36.0,6,0.6,"open, Cp=-0.6",497942386.83127576,21124.828532235937,1.013005438746237,-86.97606798842295,87.98907342716919,0.018595711990246577,6.191338427180082,21.599999999999998,871.1685795358025,1.2328648833312648
F3,fine granules d_p=1 mm,1.0,0.45,36.0,6,0.6,capped,497942386.83127576,21124.828532235937,2.0615811940706803,0.0,2.0615811940705946,0.03784438726893203,12.932468342635797,21.599999999999998,428.06876181872354,2.509020150426433
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,1,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.004709064546695233,-11.10590907026371,11.101200005717534,-8.644416377685602e-05,-0.04752856879277244,0.6,inf,0.0028655523903930173
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,1,0.1,capped,3374999999.999999,65624.99999999999,0.005939068186465929,0.0,0.005939068186879672,0.00010902330556353758,0.05994386273752304,0.6,33020.46274777423,0.0036140322286255556
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,1,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.004111637756932979,-12.590495062428689,12.594606700185622,7.547721721097537e-05,0.04149844936453551,0.6,47696.51204730045,0.0025020072003638246
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,1,0.3,capped,3374999999.999999,65624.99999999999,0.017814663370936158,0.0,0.017814663570922856,0.0003270232681663917,0.1798312034042562,0.6,11008.390993659494,0.010840550325957736
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,1,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.017334323183128688,-14.5350238080741,14.552358131257229,0.00031820567701815086,0.17498138584210823,0.6,11313.437377154813,0.010548254486789532
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,1,0.6,capped,3374999999.999999,65624.99999999999,0.03562170594059175,0.0,0.035621705940167225,0.0006539066415007047,0.35966122625089225,0.6,5505.373047959967,0.021676463254167007
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,2,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.018806307597392824,-22.21422308048954,22.195416772892322,-0.0003452268529909727,-0.18984364341119606,2.4,inf,0.01144398407704882
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,2,0.1,capped,3374999999.999999,65624.99999999999,0.02375119073749653,0.0,0.02375120208587016,0.00043599993197128157,0.23977467784763895,2.4,8256.882022259408,0.01445303641893751
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,2,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.01641761391332416,-25.178889250568158,25.195306864481577,0.00030137767105880225,0.16572586367714584,2.4,11945.145064504792,0.009990420035098417
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,2,0.3,capped,3374999999.999999,65624.99999999999,0.0712130085606535,0.0,0.07121300856098603,0.0013072551701122795,0.7193181489738785,2.4,2753.86174199701,0.04333442552858385
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,2,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.06916555953920152,-29.061194733712334,29.130360293251552,0.0012696702067336463,0.6986200834095759,2.4,2835.3819605339563,0.04208851514034186
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,2,0.6,capped,3374999999.999999,65624.99999999999,0.14230461047611598,0.0,0.14230461057543747,0.0026122816818962592,1.4386180757086757,2.4,1378.1055944115317,0.086594972880539
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,4,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.07496200661751294,-44.43800933871075,44.36304733209325,-0.001376075420676419,-0.7572201040204127,9.6,inf,0.045615759801428256
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,4,0.1,capped,3374999999.999999,65624.99999999999,0.09492366030117963,0.0,0.09492366030804888,0.0017425109288706627,0.9590867318309862,9.6,2065.9841728127312,0.05776279322223191
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,4,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.06542126016264428,-50.349421035429515,50.41484229559218,0.0012009362097100032,0.6607708129529021,9.6,2997.66130031945,0.039810040100884084
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,4,0.3,capped,3374999999.999999,65624.99999999999,0.2841261344896484,0.0,0.28412613448978447,0.005215695359356423,2.87716434492734,9.6,690.2243616552429,0.17289597876319637
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,4,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.27496580407867965,-58.087279106936045,58.36224491101531,0.005047539434874222,2.7841027308099897,9.6,713.2187962964786,0.1673217492223499
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,4,0.6,capped,3374999999.999999,65624.99999999999,0.5663393871609198,0.0,0.5663393871621567,0.010396276001648797,5.754044347579169,9.6,346.2778402024973,0.34462793375631373
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,6,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.1680034303038894,-66.67123118667828,66.50322775637778,-0.0030840341856123088,-1.6989340000151392,21.599999999999998,inf,0.10223317742361246
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,6,0.1,capped,3374999999.999999,65624.99999999999,0.21327545093707034,0.0,0.21327545052051658,0.003915091379098932,2.157900140503413,21.599999999999998,919.5187676126602,0.12978203466626292
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,6,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.14658555148920863,-75.51169850610371,75.65828405759292,0.0026908667941590646,1.4819708733730486,21.599999999999998,1337.8588668210361,0.08920000422626732
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,6,0.3,capped,3374999999.999999,65624.99999999999,0.6365983075250748,0.0,0.6365983075292779,0.0116860170019089,6.4732205832120915,21.599999999999998,308.06047940987446,0.38738177906880333
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,6,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.6139416434242211,-87.07905251751946,87.69299416094368,0.011270109264236055,6.241176266313286,21.599999999999998,319.42902376501723,0.37359478223986925
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,9.0,6,0.6,capped,3374999999.999999,65624.99999999999,1.2637507900083746,0.0,1.263750790008828,0.02319863726252833,12.945037177138136,21.599999999999998,155.1815289519144,0.7690155998628175
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,1,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.0023573780371622427,-11.10530650397507,11.102949125938428,-4.3274321493730176e-05,-0.04758468930913424,0.6,inf,0.0014345078948197847
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,1,0.1,capped,3374999999.999999,65624.99999999999,0.002971029037979255,0.0,0.002971029038623851,5.4539095439902754e-05,0.05997193405437118,0.6,132015.3908297537,0.0018079258156873841
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,1,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.0020584830881979956,-12.591021357105888,12.593079840194086,3.7787515427656396e-05,0.04155121929788362,0.6,190539.12167854185,0.0012526248208062894
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,1,0.3,capped,3374999999.999999,65624.99999999999,0.008912455810318545,0.0,0.008912455810115967,0.00016360569749714876,0.17991570581211697,0.6,44008.24732968409,0.005423393287198301
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,1,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.008680204345658178,-14.537243230107073,14.54592343445273,0.0001593422639745386,0.1752267650418897,0.6,45185.751855204544,0.005282063999155976
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,1,0.6,capped,3374999999.999999,65624.99999999999,0.01782301804846107,0.0,0.017823018048167393,0.00032717663474378833,0.35983111597344175,0.6,22006.461450519877,0.01084563430089906
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,2,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.0094220010791674,-22.2118191325579,22.20239713147891,-0.00017295940548635105,-0.19020304051268122,2.4,inf,0.005733460955348654
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,2,0.1,capped,3374999999.999999,65624.99999999999,0.011882853589839395,0.0,0.011882853591089171,0.00021813320494350782,0.23988754263565887,2.4,33007.35439093126,0.007230934970503023
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,2,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.008226713735208342,-25.18098924346862,25.189215957203935,0.00015101754975321767,0.16607128623525558,2.4,47676.57806503772,0.005006106621653624
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,2,0.3,capped,3374999999.999999,65624.99999999999,0.03563846424575656,0.0,0.03563846424632147,0.0006542142732313647,0.7196610018768461,2.4,11005.568503476688,0.021686660991094963
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,2,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.034677717800770905,-29.070045289187174,29.10472300698796,0.0006365778781013262,0.7002523280643924,2.4,11310.47786560681,0.021102029108331255
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,2,0.6,capped,3374999999.999999,65624.99999999999,0.07124672057199861,0.0,0.07124672057188369,0.0013078740205444762,1.4393179174341917,2.4,5505.117378967888,0.043354939907551696
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,4,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.03762179343118779,-44.42844851176899,44.39082671833781,-0.0006906221906061976,-0.7597289399342586,9.6,inf,0.022893553279763456
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,4,0.1,capped,3374999999.999999,65624.99999999999,0.0475112241996177,0.0,0.04751122493114409,0.0008721621895866707,0.9595468622694675,9.6,8255.345262573439,0.028911453798453175
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,4,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.03284416317964905,-50.35777621000262,50.39062037318229,0.000602919368138174,0.6632127031836047,9.6,11941.89535199994,0.019986277396845546
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,4,0.3,capped,3374999999.999999,65624.99999999999,0.14237281041078323,0.0,0.14237281041123248,0.0026135336261547183,2.8786173949722333,9.6,2754.8908986464166,0.08663647379518404
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,4,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.13828294583362385,-58.12240183548263,58.260684781316776,0.0025384560985847807,2.7957898790509077,9.6,2836.3697146521795,0.08414771597518611
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,4,0.6,capped,3374999999.999999,65624.99999999999,0.28426560797753037,0.0,0.2842656079779916,0.005218255670201484,5.757162877311603,9.6,1379.7714131017267,0.17298085094590557
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,6,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.08448201004542809,-66.649855816682,66.56537380663977,-0.0015508338524877782,-1.7069627377951961,21.599999999999998,inf,0.05140885698854513
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,6,0.1,capped,3374999999.999999,65624.99999999999,0.10682479918311993,0.0,0.10682479918310904,0.0019609797964005304,2.1589698164758526,21.599999999999998,3671.6339521783625,0.06500485512929935
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,6,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.07374466978154369,-75.53038699132239,75.60413166110385,0.0013537288030463896,1.489825190869903,21.599999999999998,5318.642835845217,0.044874987946289156
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,6,0.3,capped,3374999999.999999,65624.99999999999,0.31966437227611694,0.0,0.31966437227590094,0.005868069778328931,6.476788096177947,21.599999999999998,1226.9792746142782,0.1945216501103513
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,6,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.3099309666256513,-87.15727362510052,87.46720459172617,0.005689393927995575,6.278857001191866,21.599999999999998,1265.512652335646,0.18859869374570967
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,18.0,6,0.6,capped,3374999999.999999,65624.99999999999,0.6369289954816716,0.0,0.6369289955094797,0.011692087431310668,12.9532166411838,21.599999999999998,615.8010742135623,0.38758300877272933
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,1,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.0011794181674352239,-11.105004642813501,11.103825224646595,-2.1650545711614824e-05,-0.04761346204933645,0.6,inf,0.000717697647898834
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,1,0.1,capped,3374999999.999999,65624.99999999999,0.0014859143825681782,0.0,0.001486104229607573,2.7276888004275335e-05,0.05998702291516979,0.6,527919.4605243446,0.0009042062321859228
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,1,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.001029928671220614,-12.591284987248567,12.592314915919792,1.8906371286831394e-05,0.04157845310205089,0.6,761648.0064595919,0.0006267305398949633
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,1,0.3,capped,3374999999.999999,65624.99999999999,0.004457507409293895,0.0,0.00445750741072332,8.182633656953537e-05,0.1799578790081063,0.6,175982.45997195528,0.0027124752453989627
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,1,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.0043433688231683965,-14.538355078997265,14.542698447820433,7.973109779451885e-05,0.17534965483029297,0.6,180607.07049476917,0.0026430198163928903
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,1,0.6,capped,3374999999.999999,65624.99999999999,0.008914542884844058,0.0,0.008914542883259265,0.00016364400986477697,0.35991568403970897,0.6,87995.88822040641,0.005424663310434596
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,2,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.004715726119381884,-22.21061325652196,22.20589753040276,-8.656645007695364e-05,-0.19038323107775287,2.4,inf,0.0028696060798990156
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,2,0.1,capped,3374999999.999999,65624.99999999999,0.005943238334501497,0.0,0.005943238339806736,0.00010909985685226718,0.2399438223855629,2.4,131989.1740967097,0.0036165698404066467
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,2,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.004117847171857709,-25.182042488395776,25.18616033556773,7.559120326391415e-05,0.1662444942953772,2.4,190498.3566636026,0.0025057857435551653
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,2,0.3,capped,3374999999.999999,65624.99999999999,0.017827198336402294,0.0,0.017827198348991952,0.0003272533721704773,0.7198310602446084,2.4,44002.602339873076,0.010848178082999246
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,2,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.017362681425164672,-29.074485877481216,29.09184855890639,0.00031872624845960686,0.7010708280523597,2.4,45179.8371473787,0.010565510998661001
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,2,0.6,capped,3374999999.999999,65624.99999999999,0.03564684935226968,0.0,0.03564684935385432,0.0006543681983928313,1.4396607937907229,2.4,22005.959390091524,0.02169176348263529
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,4,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.018846302661825916,-44.423638854521165,44.40479255185935,-0.00034596104124977377,-0.7609898830815636,9.6,inf,0.011468321809384766
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,4,0.1,capped,3374999999.999999,65624.99999999999,0.02376792036128885,0.0,0.023767920383870475,0.0004363070371988036,0.9597744615857788,9.6,33004.28086709642,0.014463216702722772
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,4,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.016455668183509763,-50.36197791253001,50.37843358071352,0.0003020762322128729,0.6644402930169105,9.6,47670.08610545807,0.010013576758437778
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,4,0.3,capped,3374999999.999999,65624.99999999999,0.07126358870861661,0.0,0.07126358950192765,0.0013081836684479943,2.8793179453108886,9.6,11007.628628389699,0.04336520447893904
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,4,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.0693432680556486,-58.14009369953507,58.20943696759121,0.0012729323969092035,2.801666136550339,9.6,11312.462496016693,0.042196654041189066
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,4,0.6,capped,3374999999.999999,65624.99999999999,0.14240693553904935,0.0,0.14240693587529094,0.0026141600601624687,5.758617054328852,9.6,5508.461482310708,0.08665723956339674
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,6,0.1,"open, Cp=-0.6",3374999999.999999,65624.99999999999,-0.0423621877507857,-66.63906865581359,66.59670646806595,-0.000777641474132005,-1.7110074473141943,21.599999999999998,inf,0.025778170413215635
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,6,0.1,capped,3374999999.999999,65624.99999999999,0.05345895787023556,0.0,0.053458957880749794,0.0009813445671960058,2.159489010122779,21.599999999999998,14673.745065043868,0.03253075913356925
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,6,0.3,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.03698636059418385,-75.53981283740802,75.57679919800184,0.0006789575681134545,1.4937829798568585,21.599999999999998,21208.983707202373,0.022506880710943245
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,6,0.3,capped,3374999999.999999,65624.99999999999,0.16017406087297323,0.0,0.16017406096661985,0.0029403106739372357,6.478439111162083,21.599999999999998,4897.441664121029,0.09746886211946638
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,6,0.6,"open, Cp=-0.6",3374999999.999999,65624.99999999999,0.15571798838506667,-87.19687500090406,87.3525929892891,0.002858510678178743,6.297876268490649,21.599999999999998,5037.588318254855,0.09475726005012408
F4,"very fine d_p=0.5 mm, ε=0.40",0.5,0.4,36.0,6,0.6,capped,3374999999.999999,65624.99999999999,0.31974331631847497,0.0,0.31974331631950664,0.005869518951866294,12.95678725373631,21.599999999999998,2453.3526713328565,0.19456968901214233
